#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;
;;;;;;;;;;;;;;;;;
gauntlet2p;Gauntlet (2 Players, rev 6);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntlet2p;Gauntlet (2 Players, rev 6);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntlet2p;Gauntlet (2 Players, rev 6);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletg;Gauntlet (German, rev 10);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletg;Gauntlet (German, rev 10);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletg;Gauntlet (German, rev 10);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletg;Gauntlet (German, rev 10);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletgr3;Gauntlet (German, rev 3);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletgr3;Gauntlet (German, rev 3);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletgr3;Gauntlet (German, rev 3);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletgr3;Gauntlet (German, rev 3);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletgr6;Gauntlet (German, rev 6);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletgr6;Gauntlet (German, rev 6);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletgr6;Gauntlet (German, rev 6);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletgr6;Gauntlet (German, rev 6);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletgr8;Gauntlet (German, rev 8);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletgr8;Gauntlet (German, rev 8);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletgr8;Gauntlet (German, rev 8);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletgr8;Gauntlet (German, rev 8);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
Gauntlet (Japan);Gauntlet (Japan);Sega Mega Drive Japan;;;;Action;;;;;;;;;;;
Gauntlet (Japan);Gauntlet (Japan);Sega Mega Drive Japan;;;;Action;;;;;;;;;;;
Gauntlet (Japan) (En,Ja);Gauntlet (Japan) (En,Ja);Sega Mega Drive Japan;;;;Action;;;;;;;;;;;
Gauntlet (Japan) (En,Ja);Gauntlet (Japan) (En,Ja);Sega Mega Drive Japan;;;;Action;;;;;;;;;;;
gauntletj12;Gauntlet (Japanese, rev 12);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletj12;Gauntlet (Japanese, rev 12);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletj12;Gauntlet (Japanese, rev 12);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletj12;Gauntlet (Japanese, rev 12);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletj;Gauntlet (Japanese, rev 13);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletj;Gauntlet (Japanese, rev 13);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletj;Gauntlet (Japanese, rev 13);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletj;Gauntlet (Japanese, rev 13);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntlt4j;Gauntlet (Jpn);Final Burn Alpha;;1993;Tengen;Action;;;;;0;;;;;;
gauntlt4j;Gauntlet (Jpn);Final Burn Alpha;;1993;Tengen;Action;;;;;;;;;;;
gauntlt4j;Gauntlet (Jpn);Final Burn Alpha;;1993;Tengen;Action;;;;;0;;;;;;
gauntlt4j;Gauntlet (Jpn);Final Burn Alpha;;1993;Tengen;Action;;;;;;;;;;;
gauntlets;Gauntlet (Spanish, rev 15);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntlets;Gauntlet (Spanish, rev 15);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntlets;Gauntlet (Spanish, rev 15);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntlets;Gauntlet (Spanish, rev 15);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr1;Gauntlet (rev 1);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr1;Gauntlet (rev 1);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr1;Gauntlet (rev 1);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr1;Gauntlet (rev 1);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntlet;Gauntlet (rev 14);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntlet;Gauntlet (rev 14);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntlet;Gauntlet (rev 14);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntlet;Gauntlet (rev 14);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr2;Gauntlet (rev 2);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr2;Gauntlet (rev 2);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr2;Gauntlet (rev 2);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr2;Gauntlet (rev 2);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr4;Gauntlet (rev 4);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr4;Gauntlet (rev 4);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr4;Gauntlet (rev 4);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr4;Gauntlet (rev 4);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr5;Gauntlet (rev 5);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr5;Gauntlet (rev 5);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr5;Gauntlet (rev 5);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr5;Gauntlet (rev 5);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr7;Gauntlet (rev 7);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr7;Gauntlet (rev 7);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr7;Gauntlet (rev 7);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr7;Gauntlet (rev 7);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr9;Gauntlet (rev 9);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr9;Gauntlet (rev 9);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gauntletr9;Gauntlet (rev 9);Final Burn Alpha;;1985;Atari Games;Action;;;;;0;;;;;;
gauntletr9;Gauntlet (rev 9);Final Burn Alpha;;1985;Atari Games;Action;;;;;;;;;;;
gaunt2;Gauntlet II;Final Burn Alpha;;1986;Atari Games;Action;;;;;0;;;;;;
gaunt2;Gauntlet II;Final Burn Alpha;;1986;Atari Games;Action;;;;;;;;;;;
gaunt2;Gauntlet II;Final Burn Alpha;;1986;Atari Games;Action;;;;;0;;;;;;
gaunt2;Gauntlet II;Final Burn Alpha;;1986;Atari Games;Action;;;;;;;;;;;
gaunt22pg;Gauntlet II (2 Players, German);Final Burn Alpha;;1986;Atari Games;Action;;;;;0;;;;;;
gaunt22pg;Gauntlet II (2 Players, German);Final Burn Alpha;;1986;Atari Games;Action;;;;;;;;;;;
gaunt22pg;Gauntlet II (2 Players, German);Final Burn Alpha;;1986;Atari Games;Action;;;;;0;;;;;;
gaunt22pg;Gauntlet II (2 Players, German);Final Burn Alpha;;1986;Atari Games;Action;;;;;;;;;;;
gaunt22p1;Gauntlet II (2 Players, rev 1);Final Burn Alpha;;1986;Atari Games;Action;;;;;0;;;;;;
gaunt22p1;Gauntlet II (2 Players, rev 1);Final Burn Alpha;;1986;Atari Games;Action;;;;;;;;;;;
gaunt22p1;Gauntlet II (2 Players, rev 1);Final Burn Alpha;;1986;Atari Games;Action;;;;;0;;;;;;
gaunt22p1;Gauntlet II (2 Players, rev 1);Final Burn Alpha;;1986;Atari Games;Action;;;;;;;;;;;
gaunt22p;Gauntlet II (2 Players, rev 2);Final Burn Alpha;;1986;Atari Games;Action;;;;;0;;;;;;
gaunt22p;Gauntlet II (2 Players, rev 2);Final Burn Alpha;;1986;Atari Games;Action;;;;;;;;;;;
gaunt22p;Gauntlet II (2 Players, rev 2);Final Burn Alpha;;1986;Atari Games;Action;;;;;0;;;;;;
gaunt22p;Gauntlet II (2 Players, rev 2);Final Burn Alpha;;1986;Atari Games;Action;;;;;;;;;;;
gaunt2g;Gauntlet II (German);Final Burn Alpha;;1986;Atari Games;Action;;;;;0;;;;;;
gaunt2g;Gauntlet II (German);Final Burn Alpha;;1986;Atari Games;Action;;;;;;;;;;;
gaunt2g;Gauntlet II (German);Final Burn Alpha;;1986;Atari Games;Action;;;;;0;;;;;;
gaunt2g;Gauntlet II (German);Final Burn Alpha;;1986;Atari Games;Action;;;;;;;;;;;
gauntlt4a;Gauntlet IV (Euro, USA, 199308);Final Burn Alpha;;1993;Tengen;Action;;;;;0;;;;;;
gauntlt4a;Gauntlet IV (Euro, USA, 199308);Final Burn Alpha;;1993;Tengen;Action;;;;;;;;;;;
gauntlt4a;Gauntlet IV (Euro, USA, 199308);Final Burn Alpha;;1993;Tengen;Action;;;;;0;;;;;;
gauntlt4a;Gauntlet IV (Euro, USA, 199308);Final Burn Alpha;;1993;Tengen;Action;;;;;;;;;;;
gauntlt4;Gauntlet IV (Euro, USA, 199309);Final Burn Alpha;;1993;Tengen;Action;;;;;0;;;;;;
gauntlt4;Gauntlet IV (Euro, USA, 199309);Final Burn Alpha;;1993;Tengen;Action;;;;;;;;;;;
gauntlt4;Gauntlet IV (Euro, USA, 199309);Final Burn Alpha;;1993;Tengen;Action;;;;;0;;;;;;
gauntlt4;Gauntlet IV (Euro, USA, 199309);Final Burn Alpha;;1993;Tengen;Action;;;;;;;;;;;
Gauntlet IV (Japan) (En,Ja);Gauntlet IV (Japan) (En,Ja);Sega Mega Drive Japan;;;;Action;;;;;;;;;;;
Gauntlet IV (Japan) (En,Ja);Gauntlet IV (Japan) (En,Ja);Sega Mega Drive Japan;;;;Action;;;;;;;;;;;
gekisboy;Gekisha Boy;Final Burn Alpha;;1992;Irem;Action;;;;;0;;;;;;
gekisboy;Gekisha Boy;Final Burn Alpha;;1992;Irem;Action;;;;;;;;;;;
gekisboy;Gekisha Boy;Final Burn Alpha;;1992;Irem;Action;;;;;0;;;;;;
gekisboy;Gekisha Boy;Final Burn Alpha;;1992;Irem;Action;;;;;;;;;;;
gemfire;Gemfire (USA);Final Burn Alpha;;1992;Koei;Role-Playing;;;;;0;;;;;;
gemfire;Gemfire (USA);Final Burn Alpha;;1992;Koei;Role-Playing;;;;;;;;;;;
gemfire;Gemfire (USA);Final Burn Alpha;;1992;Koei;Role-Playing;;;;;0;;;;;;
gemfire;Gemfire (USA);Final Burn Alpha;;1992;Koei;Role-Playing;;;;;;;;;;;
gemini;Gemini Wing;Final Burn Alpha;;1987;Tecmo;Shooter / Flying Vertical;;;;;0;;;;;;
gemini;Gemini Wing;Final Burn Alpha;;1987;Tecmo;Shooter / Flying Vertical;;;;;;;;;;;
gemini;Gemini Wing;Final Burn Alpha;;1987;Tecmo;Shooter / Flying Vertical;;;;;0;;;;;;
gemini;Gemini Wing;Final Burn Alpha;;1987;Tecmo;Shooter / Flying Vertical;;;;;;;;;;;
genchaos;General Chaos (Euro, USA);Final Burn Alpha;;1994;Electronic Arts;Strategy;;;;;0;;;;;;
genchaos;General Chaos (Euro, USA);Final Burn Alpha;;1994;Electronic Arts;Strategy;;;;;;;;;;;
genchaos;General Chaos (Euro, USA);Final Burn Alpha;;1994;Electronic Arts;Strategy;;;;;0;;;;;;
genchaos;General Chaos (Euro, USA);Final Burn Alpha;;1994;Electronic Arts;Strategy;;;;;;;;;;;
genchaosj;General Chaos Daikonsen (Jpn);Final Burn Alpha;;1994;Electronic Arts Victor;Strategy;;;;;0;;;;;;
genchaosj;General Chaos Daikonsen (Jpn);Final Burn Alpha;;1994;Electronic Arts Victor;Strategy;;;;;;;;;;;
genchaosj;General Chaos Daikonsen (Jpn);Final Burn Alpha;;1994;Electronic Arts Victor;Strategy;;;;;0;;;;;;
genchaosj;General Chaos Daikonsen (Jpn);Final Burn Alpha;;1994;Electronic Arts Victor;Strategy;;;;;;;;;;;
genelost;Generations Lost (Euro, USA);Final Burn Alpha;;1994;Time Warner Interactive;Platform;;;;;0;;;;;;
genelost;Generations Lost (Euro, USA);Final Burn Alpha;;1994;Time Warner Interactive;Platform;;;;;;;;;;;
genelost;Generations Lost (Euro, USA);Final Burn Alpha;;1994;Time Warner Interactive;Platform;;;;;0;;;;;;
genelost;Generations Lost (Euro, USA);Final Burn Alpha;;1994;Time Warner Interactive;Platform;;;;;;;;;;;
genghis2;Genghis Khan II - Clan of the Gray Wolf (USA);Final Burn Alpha;;1993;Koei;Strategy;;;;;0;;;;;;
genghis2;Genghis Khan II - Clan of the Gray Wolf (USA);Final Burn Alpha;;1993;Koei;Strategy;;;;;;;;;;;
genghis2;Genghis Khan II - Clan of the Gray Wolf (USA);Final Burn Alpha;;1993;Koei;Strategy;;;;;0;;;;;;
genghis2;Genghis Khan II - Clan of the Gray Wolf (USA);Final Burn Alpha;;1993;Koei;Strategy;;;;;;;;;;;
genix;Genix Family;Final Burn Alpha;;1994;NIX;Shooter / 3rd Person;;;;;0;;;;;;
genix;Genix Family;Final Burn Alpha;;1994;NIX;Shooter / 3rd Person;;;;;;;;;;;
genix;Genix Family;Final Burn Alpha;;1994;NIX;Shooter / 3rd Person;;;;;0;;;;;;
genix;Genix Family;Final Burn Alpha;;1994;NIX;Shooter / 3rd Person;;;;;;;;;;;
genjitsu;Genji Tsuushin Agedama;Final Burn Alpha;;1991;NEC Home Electronics;;;;;;0;;;;;;
Genji Tsuushin Agedama (Japan);Genji Tsuushin Agedama;NEC PC Engine;;;;;;;;;0;;;;;;
Genji Tsuushin Agedama (Japan);Genji Tsuushin Agedama;NEC PC Engine;;None;None;;;;;;;;;;;;
genjitsu;Genji Tsuushin Agedama;Final Burn Alpha;;1991;NEC Home Electronics;;;;;;;;;;;;
genjitsu;Genji Tsuushin Agedama;Final Burn Alpha;;1991;NEC Home Electronics;;;;;;0;;;;;;
Genji Tsuushin Agedama (Japan);Genji Tsuushin Agedama;NEC PC Engine;;;;;;;;;0;;;;;;
Genji Tsuushin Agedama (Japan);Genji Tsuushin Agedama;NEC PC Engine;;None;None;;;;;;;;;;;;
genjitsu;Genji Tsuushin Agedama;Final Burn Alpha;;1991;NEC Home Electronics;;;;;;;;;;;;
genpei;Genpei Toumaden;Final Burn Alpha;;1990;Namcot;;;;;;0;;;;;;
Genpei Toumaden (Japan);Genpei Toumaden;NEC PC Engine;;;;;;;;;0;;;;;;
Genpei Toumaden (Japan);Genpei Toumaden;NEC PC Engine;;None;None;;;;;;;;;;;;
genpei;Genpei Toumaden;Final Burn Alpha;;1990;Namcot;;;;;;;;;;;;
genpei;Genpei Toumaden;Final Burn Alpha;;1990;Namcot;;;;;;0;;;;;;
Genpei Toumaden (Japan);Genpei Toumaden;NEC PC Engine;;;;;;;;;0;;;;;;
Genpei Toumaden (Japan);Genpei Toumaden;NEC PC Engine;;None;None;;;;;;;;;;;;
genpei;Genpei Toumaden;Final Burn Alpha;;1990;Namcot;;;;;;;;;;;;
Genpei Toumaden Ni no Maki (Japan);Genpei Toumaden Ni no Maki;NEC PC Engine;;;;;;;;;0;;;;;;
Genpei Toumaden Ni no Maki (Japan);Genpei Toumaden Ni no Maki;NEC PC Engine;;None;None;;;;;;;;;;;;
Genpei Toumaden Ni no Maki (Japan);Genpei Toumaden Ni no Maki;NEC PC Engine;;;;;;;;;0;;;;;;
Genpei Toumaden Ni no Maki (Japan);Genpei Toumaden Ni no Maki;NEC PC Engine;;None;None;;;;;;;;;;;;
genpemak;Genpei Toumaden ni no Maki;Final Burn Alpha;;1992;Namcot;;;;;;0;;;;;;
genpemak;Genpei Toumaden ni no Maki;Final Burn Alpha;;1992;Namcot;;;;;;;;;;;;
genpemak;Genpei Toumaden ni no Maki;Final Burn Alpha;;1992;Namcot;;;;;;0;;;;;;
genpemak;Genpei Toumaden ni no Maki;Final Burn Alpha;;1992;Namcot;;;;;;;;;;;;
gensitou;Genshi-Tou 1930's (Japan);Final Burn Alpha;;1989;SNK;Shooter / Flying Horizontal;;;;;0;;;;;;
gensitou;Genshi-Tou 1930's (Japan);Final Burn Alpha;;1989;SNK;Shooter / Flying Horizontal;;;;;;;;;;;
gensitou;Genshi-Tou 1930's (Japan);Final Burn Alpha;;1989;SNK;Shooter / Flying Horizontal;;;;;0;;;;;;
gensitou;Genshi-Tou 1930's (Japan);Final Burn Alpha;;1989;SNK;Shooter / Flying Horizontal;;;;;;;;;;;
georgeko;George Foreman's KO Boxing (Euro);Final Burn Alpha;;1992;Flying Edge;Sports/Boxing;;;;;0;;;;;;
georgeko;George Foreman's KO Boxing (Euro);Final Burn Alpha;;1992;Flying Edge;Sports/Boxing;;;;;;;;;;;
georgeko;George Foreman's KO Boxing (Euro);Final Burn Alpha;;1992;Flying Edge;Sports/Boxing;;;;;0;;;;;;
georgeko;George Foreman's KO Boxing (Euro);Final Burn Alpha;;1992;Flying Edge;Sports/Boxing;;;;;;;;;;;
georgekou;George Foreman's KO Boxing (USA);Final Burn Alpha;;1992;Flying Edge;Sports/Boxing;;;;;0;;;;;;
georgekou;George Foreman's KO Boxing (USA);Final Burn Alpha;;1992;Flying Edge;Sports/Boxing;;;;;;;;;;;
georgekou;George Foreman's KO Boxing (USA);Final Burn Alpha;;1992;Flying Edge;Sports/Boxing;;;;;0;;;;;;
georgekou;George Foreman's KO Boxing (USA);Final Burn Alpha;;1992;Flying Edge;Sports/Boxing;;;;;;;;;;;
geostorm;Geostorm (Japan) [Imperfect sound and graphics];Final Burn Alpha;;1994;Irem;Platform / Shooter Scrolling;;;;;0;;;;;;
geostorm;Geostorm (Japan) [Imperfect sound and graphics];Final Burn Alpha;;1994;Irem;Platform / Shooter Scrolling;;;;;;;;;;;
geostorm;Geostorm (Japan) [Imperfect sound and graphics];Final Burn Alpha;;1994;Irem;Platform / Shooter Scrolling;;;;;0;;;;;;
geostorm;Geostorm (Japan) [Imperfect sound and graphics];Final Burn Alpha;;1994;Irem;Platform / Shooter Scrolling;;;;;;;;;;;
getstarj;Get Star (Japan);Final Burn Alpha;;1986;Toaplan / Taito;Fighter / 2D;;;;;0;;;;;;
getstarj;Get Star (Japan);Final Burn Alpha;;1986;Toaplan / Taito;Fighter / 2D;;;;;;;;;;;
getstarj;Get Star (Japan);Final Burn Alpha;;1986;Toaplan / Taito;Fighter / 2D;;;;;0;;;;;;
getstarj;Get Star (Japan);Final Burn Alpha;;1986;Toaplan / Taito;Fighter / 2D;;;;;;;;;;;
getstarb1;Get Star (bootleg, set 1) [Bootleg];Final Burn Alpha;;1986;Taito;Fighter / 2D;;;;;0;;;;;;
getstarb1;Get Star (bootleg, set 1) [Bootleg];Final Burn Alpha;;1986;Taito;Fighter / 2D;;;;;;;;;;;
getstarb1;Get Star (bootleg, set 1) [Bootleg];Final Burn Alpha;;1986;Taito;Fighter / 2D;;;;;0;;;;;;
getstarb1;Get Star (bootleg, set 1) [Bootleg];Final Burn Alpha;;1986;Taito;Fighter / 2D;;;;;;;;;;;
getstarb2;Get Star (bootleg, set 2) [Bootleg];Final Burn Alpha;;1986;Taito;Fighter / 2D;;;;;0;;;;;;
getstarb2;Get Star (bootleg, set 2) [Bootleg];Final Burn Alpha;;1986;Taito;Fighter / 2D;;;;;;;;;;;
getstarb2;Get Star (bootleg, set 2) [Bootleg];Final Burn Alpha;;1986;Taito;Fighter / 2D;;;;;0;;;;;;
getstarb2;Get Star (bootleg, set 2) [Bootleg];Final Burn Alpha;;1986;Taito;Fighter / 2D;;;;;;;;;;;
ghostbi;Ghost Busters (Intro demo) [Demo, You must use the Universe BIOS and set region to Japan AES];Final Burn Alpha;;2009;Sergi;;;;;;0;;;;;;
ghostbi;Ghost Busters (Intro demo) [Demo, You must use the Universe BIOS and set region to Japan AES];Final Burn Alpha;;2009;Sergi;;;;;;;;;;;;
ghostbi;Ghost Busters (Intro demo) [Demo, You must use the Universe BIOS and set region to Japan AES];Final Burn Alpha;;2009;Sergi;;;;;;0;;;;;;
ghostbi;Ghost Busters (Intro demo) [Demo, You must use the Universe BIOS and set region to Japan AES];Final Burn Alpha;;2009;Sergi;;;;;;;;;;;;
ghostman;Ghost Manor;Final Burn Alpha;;1992;TTI;Action;;;;;0;;;;;;
ghostman;Ghost Manor;Final Burn Alpha;;1992;TTI;Action;;;;;;;;;;;
ghostman;Ghost Manor;Final Burn Alpha;;1992;TTI;Action;;;;;0;;;;;;
ghostman;Ghost Manor;Final Burn Alpha;;1992;TTI;Action;;;;;;;;;;;
ghostmun;Ghost Muncher [Bootleg];Final Burn Alpha;;1981;Leisure and Allied;Maze;;;;;0;;;;;;
ghostmun;Ghost Muncher [Bootleg];Final Burn Alpha;;1981;Leisure and Allied;Maze;;;;;;;;;;;
ghostmun;Ghost Muncher [Bootleg];Final Burn Alpha;;1981;Leisure and Allied;Maze;;;;;0;;;;;;
ghostmun;Ghost Muncher [Bootleg];Final Burn Alpha;;1981;Leisure and Allied;Maze;;;;;;;;;;;
gpilotsh;Ghost Pilots (NGH-020)(US);Final Burn Alpha;;1991;SNK;Action/Shooter;;;;;0;;;;;;
gpilotsh;Ghost Pilots (NGH-020)(US);Final Burn Alpha;;1991;SNK;Action/Shooter;;;;;;;;;;;
gpilotsh;Ghost Pilots (NGH-020)(US);Final Burn Alpha;;1991;SNK;Action/Shooter;;;;;0;;;;;;
gpilotsh;Ghost Pilots (NGH-020)(US);Final Burn Alpha;;1991;SNK;Action/Shooter;;;;;;;;;;;
gpilots;Ghost Pilots (NGM-020)(NGH-020);Final Burn Alpha;;1991;SNK;Action/Shooter;;;;;0;;;;;;
gpilots;Ghost Pilots (NGM-020)(NGH-020);Final Burn Alpha;;1991;SNK;Action/Shooter;;;;;;;;;;;
gpilots;Ghost Pilots (NGM-020)(NGH-020);Final Burn Alpha;;1991;SNK;Action/Shooter;;;;;0;;;;;;
gpilots;Ghost Pilots (NGM-020)(NGH-020);Final Burn Alpha;;1991;SNK;Action/Shooter;;;;;;;;;;;
ghostbst1;Ghostbusters (World);Final Burn Alpha;;1990;Sega;Action;;;;;0;;;;;;
ghostbst1;Ghostbusters (World);Final Burn Alpha;;1990;Sega;Action;;;;;;;;;;;
ghostbst1;Ghostbusters (World);Final Burn Alpha;;1990;Sega;Action;;;;;0;;;;;;
ghostbst1;Ghostbusters (World);Final Burn Alpha;;1990;Sega;Action;;;;;;;;;;;
ghostbst;Ghostbusters (World, v1.1);Final Burn Alpha;;1990;Sega;Action;;;;;0;;;;;;
ghostbst;Ghostbusters (World, v1.1);Final Burn Alpha;;1990;Sega;Action;;;;;;;;;;;
ghostbst;Ghostbusters (World, v1.1);Final Burn Alpha;;1990;Sega;Action;;;;;0;;;;;;
ghostbst;Ghostbusters (World, v1.1);Final Burn Alpha;;1990;Sega;Action;;;;;;;;;;;
ghostlop;Ghostlop (prototype) [Prototype];Final Burn Alpha;;1996;Data East Corporation;Puzzle/Miscellaneous;;;;;0;;;;;;
ghostlop;Ghostlop (prototype) [Prototype];Final Burn Alpha;;1996;Data East Corporation;Puzzle/Miscellaneous;;;;;;;;;;;
ghostlop;Ghostlop (prototype) [Prototype];Final Burn Alpha;;1996;Data East Corporation;Puzzle/Miscellaneous;;;;;0;;;;;;
ghostlop;Ghostlop (prototype) [Prototype];Final Burn Alpha;;1996;Data East Corporation;Puzzle/Miscellaneous;;;;;;;;;;;
gmgalax;Ghostmuncher Galaxian (bootleg) [Bootleg];Final Burn Alpha;;1981;LAX;Shooter;;;;;0;;;;;;
gmgalax;Ghostmuncher Galaxian (bootleg) [Bootleg];Final Burn Alpha;;1981;LAX;Shooter;;;;;;;;;;;
gmgalax;Ghostmuncher Galaxian (bootleg) [Bootleg];Final Burn Alpha;;1981;LAX;Shooter;;;;;0;;;;;;
gmgalax;Ghostmuncher Galaxian (bootleg) [Bootleg];Final Burn Alpha;;1981;LAX;Shooter;;;;;;;;;;;
gngblita;Ghosts'n Goblins (Italian bootleg, harder) [Bootleg];Final Burn Alpha;;1985;bootleg;Platform / Fighter Scrolling;;;;;0;;;;;;
gngblita;Ghosts'n Goblins (Italian bootleg, harder) [Bootleg];Final Burn Alpha;;1985;bootleg;Platform / Fighter Scrolling;;;;;;;;;;;
gngblita;Ghosts'n Goblins (Italian bootleg, harder) [Bootleg];Final Burn Alpha;;1985;bootleg;Platform / Fighter Scrolling;;;;;0;;;;;;
gngblita;Ghosts'n Goblins (Italian bootleg, harder) [Bootleg];Final Burn Alpha;;1985;bootleg;Platform / Fighter Scrolling;;;;;;;;;;;
gngt;Ghosts'n Goblins (US);Final Burn Alpha;;1985;Capcom (Taito America License);Platform / Fighter Scrolling;;;;;0;;;;;;
gngt;Ghosts'n Goblins (US);Final Burn Alpha;;1985;Capcom (Taito America License);Platform / Fighter Scrolling;;;;;;;;;;;
gngt;Ghosts'n Goblins (US);Final Burn Alpha;;1985;Capcom (Taito America License);Platform / Fighter Scrolling;;;;;0;;;;;;
gngt;Ghosts'n Goblins (US);Final Burn Alpha;;1985;Capcom (Taito America License);Platform / Fighter Scrolling;;;;;;;;;;;
gngc;Ghosts'n Goblins (World Revision C);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;;
gngc;Ghosts'n Goblins (World Revision C);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;;;;;;;
gngc;Ghosts'n Goblins (World Revision C);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;;
gngc;Ghosts'n Goblins (World Revision C);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;;;;;;;
gng;Ghosts'n Goblins (World? set 1);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;;
gng;Ghosts'n Goblins (World? set 1);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;;;;;;;
gng;Ghosts'n Goblins (World? set 1);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;;
gng;Ghosts'n Goblins (World? set 1);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;;;;;;;
gnga;Ghosts'n Goblins (World? set 2);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;;
gnga;Ghosts'n Goblins (World? set 2);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;;;;;;;
gnga;Ghosts'n Goblins (World? set 2);Final Burn Alpha;;1985;Capcom;Platform / Fighter Scrolling;;;;;0;;;;;;
